participant_id,session_id,event_type,focus_source,focus_layer,focus_type,focus_key,focus_label,count,total_dwell_ms,mean_dwell_ms
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,4,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_selected,editor,,,role,Dwarrior,4,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_dwell,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""utility"",""type"":""roleGroup""}",Utility,3,5092.0,1697.3333333333333
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_cleared,editor,,,,Current Editor,2,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_cleared,editor,,,,Dwarrior,2,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,2,1765.0,882.5
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,2,1146.0,573.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-aggregate,roles-utility,role,"{""role"":""support-buff"",""type"":""role""}",Support Buff,2,159.0,79.5
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,2,1343.0,671.5
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""defense-protection"",""type"":""role""}",Defense Protection,2,281.0,140.5
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""healing"",""type"":""role""}",Healing,2,669.0,334.5
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-party,damage-types,damageType,"{""damageType"":""Necrotic"",""type"":""damageType""}",Necrotic,2,718.0,359.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-party,roles-utility,roleGroup,"{""roleGroup"":""utility"",""type"":""roleGroup""}",Utility,2,106.0,53.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,2,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""defense-protection"",""type"":""role""}",Defense Protection,2,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""healing"",""type"":""role""}",Healing,2,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-party,damage-types,damageType,"{""damageType"":""Necrotic"",""type"":""damageType""}",Necrotic,2,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-party,roles-utility,roleGroup,"{""roleGroup"":""utility"",""type"":""roleGroup""}",Utility,2,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_dwell,data-circle-main,ability,ability,"{""abilityId"":""monk-stunning-strike-unarmed"",""type"":""ability""}",Stunning Strike: Unarmed,1,4379.0,4379.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_dwell,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,1,1388.0,1388.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,1,1304.0,1304.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""self"",""type"":""range""}",Self,1,1062.0,1062.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_dwell,data-circle-main,roles-utility,role,"{""role"":""healing"",""type"":""role""}",Healing,1,566.0,566.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_dwell,data-circle-party,damage-types,damageType,"{""damageType"":""Necrotic"",""type"":""damageType""}",Necrotic,1,607.0,607.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_dwell,data-circle-party,range,range,"{""range"":""melee"",""type"":""range""}",Melee,1,1330.0,1330.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Necrotic"",""type"":""damageType""}",Necrotic,1,126.0,126.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-aggregate,range,range,"{""range"":""melee"",""type"":""range""}",Melee,1,282.0,282.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""monk-stunning-strike-unarmed"",""type"":""ability""}",Stunning Strike: Unarmed,1,4379.0,4379.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,1,1388.0,1388.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""self"",""type"":""range""}",Self,1,1062.0,1062.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-party,range,range,"{""range"":""long"",""type"":""range""}",Long,1,42.0,42.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-party,range,range,"{""range"":""melee"",""type"":""range""}",Melee,1,1330.0,1330.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-party,range,range,"{""range"":""mid"",""type"":""range""}",Mid,1,122.0,122.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-party,range,range,"{""range"":""self"",""type"":""range""}",Self,1,93.0,93.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-party,roles-utility,role,"{""role"":""defense-protection"",""type"":""role""}",Defense Protection,1,53.0,53.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-party,roles-utility,role,"{""role"":""single-target-damage"",""type"":""role""}",Single Target Damage,1,114.0,114.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_ended,data-circle-party,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,1,67.0,67.0
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-aggregate,damage-types,damageType,"{""damageType"":""Necrotic"",""type"":""damageType""}",Necrotic,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-aggregate,range,range,"{""range"":""melee"",""type"":""range""}",Melee,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-aggregate,range,range,"{""range"":""mid"",""type"":""range""}",Mid,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-aggregate,roles-utility,role,"{""role"":""support-buff"",""type"":""role""}",Support Buff,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""monk-stunning-strike-unarmed"",""type"":""ability""}",Stunning Strike: Unarmed,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""self"",""type"":""range""}",Self,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-party,range,range,"{""range"":""long"",""type"":""range""}",Long,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-party,range,range,"{""range"":""melee"",""type"":""range""}",Melee,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-party,range,range,"{""range"":""mid"",""type"":""range""}",Mid,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-party,range,range,"{""range"":""self"",""type"":""range""}",Self,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-party,roles-utility,role,"{""role"":""defense-protection"",""type"":""role""}",Defense Protection,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-party,roles-utility,role,"{""role"":""single-target-damage"",""type"":""role""}",Single Target Damage,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_hover_started,data-circle-party,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_selected,editor,,,ability,Current Editor,1,0.0,
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,data_circle_focus_selected,editor,,,damageType,Current Editor,1,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,editor,,,data-circle-focus,Current Editor,88,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""utility"",""type"":""roleGroup""}",Utility,62,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""utility"",""type"":""roleGroup""}",Utility,61,14564.0,238.75409836065575
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,editor,,,role,Current Editor,58,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,editor,,,roleGroup,Current Editor,54,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,49,21038.0,429.3469387755102
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,49,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,editor,,,range,Current Editor,46,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,editor,,,ability,Current Editor,45,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,editor,,,damageType,Current Editor,42,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,36,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,35,8936.0,255.31428571428572
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,35,4825.0,137.85714285714286
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,34,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_cleared,editor,,,,Current Editor,33,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,32,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,31,6383.0,205.90322580645162
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,23,6948.0,302.0869565217391
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,23,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,range,range,"{""range"":""self"",""type"":""range""}",Self,22,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,range,range,"{""range"":""self"",""type"":""range""}",Self,21,3309.0,157.57142857142858
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_cleared,,,,,,19,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""fighter-battle-master-level-3-feinting-attack"",""type"":""ability""}",Feinting Attack,17,2733.0,160.76470588235293
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""fighter-battle-master-level-3-feinting-attack"",""type"":""ability""}",Feinting Attack,16,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,data-circle-main,roles-utility,role,"{""role"":""healing"",""type"":""role""}",Healing,15,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""blight"",""type"":""ability""}",Blight,14,1933.0,138.07142857142858
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""mobility-positioning"",""type"":""role""}",Mobility Positioning,13,1937.0,149.0
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""single-target-damage"",""type"":""role""}",Single Target Damage,13,5769.0,443.7692307692308
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""blight"",""type"":""ability""}",Blight,13,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""mobility-positioning"",""type"":""role""}",Mobility Positioning,13,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""single-target-damage"",""type"":""role""}",Single Target Damage,13,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""utility"",""type"":""roleGroup""}",Utility,13,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""support-buff"",""type"":""role""}",Support Buff,12,2210.0,184.16666666666666
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""support-buff"",""type"":""role""}",Support Buff,12,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,11,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""area-damage"",""type"":""role""}",Area Damage,10,5957.0,595.7
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""defense-protection"",""type"":""role""}",Defense Protection,10,1872.0,187.2
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""area-damage"",""type"":""role""}",Area Damage,10,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""defense-protection"",""type"":""role""}",Defense Protection,10,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,data-circle-main,damage-types,damageType,"{""damageType"":""Slashing"",""type"":""damageType""}",Slashing,10,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Radiant"",""type"":""damageType""}",Radiant,9,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,data-circle-main,ability,ability,"{""abilityId"":""darkvision"",""type"":""ability""}",Darkvision,9,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,8,14163.0,1770.375
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""blinding-smite"",""type"":""ability""}",Blinding Smite,8,661.0,82.625
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Radiant"",""type"":""damageType""}",Radiant,8,1344.0,168.0
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Bludgeoning"",""type"":""damageType""}",Bludgeoning,8,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Necrotic"",""type"":""damageType""}",Necrotic,8,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,aggregate,,,ability,Aggregate,8,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,data-circle-main,range,range,"{""range"":""long"",""type"":""range""}",Long,8,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,data-circle-main,range,range,"{""range"":""self"",""type"":""range""}",Self,8,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_dwell,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""utility"",""type"":""roleGroup""}",Utility,7,7187.0,1026.7142857142858
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Bludgeoning"",""type"":""damageType""}",Bludgeoning,7,3652.0,521.7142857142857
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Necrotic"",""type"":""damageType""}",Necrotic,7,3270.0,467.14285714285717
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Piercing"",""type"":""damageType""}",Piercing,7,2411.0,344.42857142857144
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""healing"",""type"":""role""}",Healing,7,5194.0,742.0
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""blinding-smite"",""type"":""ability""}",Blinding Smite,7,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""healing"",""type"":""role""}",Healing,7,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,damage-types,damageType,"{""damageType"":""Poison"",""type"":""damageType""}",Poison,6,2723.0,453.8333333333333
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""control"",""type"":""role""}",Control,6,640.0,106.66666666666667
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Piercing"",""type"":""damageType""}",Piercing,6,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,damage-types,damageType,"{""damageType"":""Poison"",""type"":""damageType""}",Poison,6,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""control"",""type"":""role""}",Control,6,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_dwell,data-circle-main,roles-utility,role,"{""role"":""area-damage"",""type"":""role""}",Area Damage,5,5382.0,1076.4
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_dwell,data-circle-main,roles-utility,role,"{""role"":""single-target-damage"",""type"":""role""}",Single Target Damage,5,4878.0,975.6
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""branding-smite"",""type"":""ability""}",Branding Smite,5,279.0,55.8
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""druid-spores-symbiotic-entity"",""type"":""ability""}",Symbiotic Entity,5,394.0,78.8
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""fighter-battle-master-level-3-pushing-attack"",""type"":""ability""}",Pushing Attack,5,1644.0,328.8
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""druid-spores-symbiotic-entity"",""type"":""ability""}",Symbiotic Entity,5,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""fighter-battle-master-level-3-pushing-attack"",""type"":""ability""}",Pushing Attack,5,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-party,range,range,"{""range"":""long"",""type"":""range""}",Long,5,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,data-circle-main,damage-types,damageType,"{""damageType"":""Bludgeoning"",""type"":""damageType""}",Bludgeoning,5,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,5,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,data-circle-main,roles-utility,role,"{""role"":""single-target-damage"",""type"":""role""}",Single Target Damage,5,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""melee"",""type"":""range""}",Melee,4,3848.0,962.0
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_dwell,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,4,5568.0,1392.0
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""lightning-arrow"",""type"":""ability""}",Lightning Arrow,4,725.0,181.25
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""paladin-divine-smite"",""type"":""ability""}",Divine Smite,4,229.0,57.25
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,roles-utility,role,"{""role"":""summon"",""type"":""role""}",Summon,4,2350.0,587.5
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-party,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,4,293.0,73.25
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-party,range,range,"{""range"":""long"",""type"":""range""}",Long,4,1354.0,338.5
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""branding-smite"",""type"":""ability""}",Branding Smite,4,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""lightning-arrow"",""type"":""ability""}",Lightning Arrow,4,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,ability,ability,"{""abilityId"":""paladin-divine-smite"",""type"":""ability""}",Divine Smite,4,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-main,roles-utility,role,"{""role"":""summon"",""type"":""role""}",Summon,4,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_started,data-circle-party,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,4,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,data-circle-main,range,range,"{""range"":""mid"",""type"":""range""}",Mid,4,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_selected,data-circle-main,roles-utility,role,"{""role"":""area-damage"",""type"":""role""}",Area Damage,4,0.0,
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_dwell,data-circle-main,damage-types,damageType,"{""damageType"":""Bludgeoning"",""type"":""damageType""}",Bludgeoning,3,2952.0,984.0
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_dwell,data-circle-main,damage-types,damageType,"{""damageType"":""Weapon"",""type"":""damageType""}",Weapon,3,4084.0,1361.3333333333333
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_dwell,data-circle-main,roles-utility,role,"{""role"":""healing"",""type"":""role""}",Healing,3,4542.0,1514.0
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_dwell,data-circle-main,roles-utility,roleGroup,"{""roleGroup"":""damage"",""type"":""roleGroup""}",Damage,3,2200.0,733.3333333333334
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""druid-wild-shape-badger-claws"",""type"":""ability""}",Badger: Claws,3,607.0,202.33333333333334
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,data_circle_focus_hover_ended,data-circle-main,ability,ability,"{""abilityId"":""ensnaring-strike-ranged"",""type"":""ability""}",Ensnaring Strike (Ranged),3,737.0,245.66666666666666
